date,open,high,low,close,volume
2016-04-22,452.25,452.95,445.07,448.41,58804400
2016-04-23,448.57,455.84,447.03,455.69,50485400
2016-04-24,455.68,465,454.55,464.46,68198400
2016-04-25,464.47,472.38,454.65,466.17,87091800
2016-04-26,466.17,472.11,464.01,470.59,78971904
2016-04-27,470.3,470.79,440.94,445.31,93564896
2016-04-28,445.3,451.88,434.79,451.68,74064704
2016-04-29,451.67,459.44,448.5,458.82,49258500
2016-04-30,458.8,459.33,450.13,454.02,69322600
2016-05-01,454.02,457.07,451.55,456.98,40660100
2016-05-02,456.98,457.63,440.02,446.42,92127000
2016-05-03,446.53,453.29,443.61,452.23,59366400
2016-05-04,452.21,453.23,446.76,448.68,50407300
2016-05-05,448.59,451.56,447,449.98,50440800
2016-05-06,449.99,463.73,448.84,462.31,72796800
2016-05-07,462.31,464,459.55,461.91,38364500
2016-05-08,461.91,465,457.5,462.79,40315000
2016-05-09,462.6,465.9,459.41,464.16,55493100
2016-05-10,464.15,465,448.2,452.78,58956100
2016-05-11,452.77,458.65,452.5,454.37,50605200
2016-05-12,454.56,456.57,449.27,456.48,59849300
2016-05-13,456.48,458.03,453.84,457.98,60845000
2016-05-14,457.97,459.83,456,458.9,37209000
2016-05-15,458.9,463.62,458.49,461.47,28514000
2016-05-16,461.48,461.59,451.48,455.66,59171500
2016-05-17,455.64,457.49,452.2,454.19,64100300
2016-05-18,454.19,457.88,453.6,455.56,86850096
2016-05-19,455.56,456.41,435,438.38,96027400
2016-05-20,437.91,445.85,435.5,445.65,81987904
2016-05-21,445.52,446.99,441.88,446.28,42762300
2016-05-22,446.27,446.45,440.89,442.48,39657600
2016-05-23,442.45,446.3,440.79,445.67,50582500
2016-05-24,445.56,448.5,440.5,446.99,65783100
2016-05-25,446.98,452.42,446.86,451.49,65231000
2016-05-26,451.45,454.99,449,454.97,65203800
2016-05-27,454.97,476.75,454.35,471.27,164780992
2016-05-28,471.21,539.49,470.13,523.25,181199008
2016-05-29,523.35,549.99,492.91,525.22,148736992
2016-05-30,525.22,541,519,532.55,87958704
2016-05-31,532.56,544.9,520.01,531.34,138450000
2016-06-01,531.25,541.5,524.39,534.84,86061800
2016-06-02,534.85,541.2,531.86,537.87,60378200
2016-06-03,538.06,578,535.96,571.25,122020000
2016-06-04,571.09,594.64,564.29,576.31,94925296
2016-06-05,576.31,585,570.22,575.17,68874096
2016-06-06,575.17,588.15,575,586.77,72138896
2016-06-07,586.75,590.95,497.01,579.71,107770000
2016-06-08,579.72,583.99,572.96,583.21,80265800
2016-06-09,583.19,583.48,574,577.46,71301000
2016-06-10,577.47,581,573.5,580.31,66991900
2016-06-11,580.31,610,580.31,609.5,82357000
2016-06-12,609.5,687.71,605,677.86,277084992
2016-06-13,677.45,720,663.55,706.01,243295008
2016-06-14,706.02,706.45,650.02,684.95,186694000
2016-06-15,684.99,699.3,673,698.78,99223800
2016-06-16,698.76,777.68,698.76,769.76,271633984
2016-06-17,769.71,778.5,709.01,752.26,363320992
2016-06-18,752,785.15,734.8,758.99,252718000
2016-06-19,759,771.92,744.77,768.76,136184992
2016-06-20,768.94,768.94,702.42,703.12,174511008
2016-06-21,706.47,718.26,628.6,667.66,309944000
2016-06-22,667.88,679.99,568.11,604.5,266392992
2016-06-23,606.13,637.89,544.13,631.1,253462000
