date,open,high,low,close,volume
2015-02-12,0.73586,0.74856,0.73133,0.74229,148110
2015-02-13,0.74229,0.74714,0.74114,0.74321,97593
2015-02-16,0.74798,0.75283,0.74698,0.74943,124760
2015-02-17,0.74943,0.75555,0.74818,0.7539,137787
2015-02-18,0.7539,0.75741,0.75019,0.75314,134810
2015-02-19,0.75314,0.75725,0.75067,0.75125,117077
2015-02-20,0.75125,0.75537,0.75096,0.75096,120389
2015-02-23,0.75204,0.75474,0.74871,0.75173,98823
2015-02-24,0.75173,0.75353,0.74215,0.74908,146332
2015-02-25,0.74908,0.75625,0.74745,0.75494,108622
2015-02-26,0.75494,0.76135,0.75155,0.75289,117898
2015-02-27,0.75289,0.75702,0.75136,0.75642,95429
2015-03-02,0.755,0.75628,0.75034,0.75055,84397
2015-03-03,0.75055,0.75736,0.74981,0.75425,90368
2015-03-04,0.75425,0.76102,0.75405,0.75825,98998
2015-03-05,0.75825,0.75965,0.74539,0.74748,99373
2015-03-06,0.74748,0.75153,0.73442,0.73442,117785
2015-03-09,0.73629,0.73901,0.73224,0.73508,96149
2015-03-10,0.73508,0.7359,0.72535,0.7271,147608
2015-03-11,0.7271,0.7307,0.71621,0.72919,173988
2015-03-12,0.72919,0.74449,0.72729,0.73837,165421
2015-03-13,0.73837,0.74083,0.73124,0.73218,109121
2015-03-16,0.73169,0.74097,0.73151,0.73614,115035
2015-03-17,0.73614,0.74043,0.72997,0.73043,104372
2015-03-18,0.73043,0.75464,0.72752,0.74775,163471
2015-03-19,0.74775,0.75378,0.73728,0.74068,186448
2015-03-20,0.74068,0.75919,0.74024,0.75635,153607
2015-03-23,0.75658,0.76754,0.75485,0.76519,192491
2015-03-24,0.76519,0.76972,0.76122,0.76517,165078
2015-03-25,0.76517,0.76922,0.75868,0.76025,133799
2015-03-26,0.76025,0.76639,0.75552,0.75918,160739
2015-03-27,0.75918,0.76119,0.7543,0.75619,133561
2015-03-30,0.75501,0.75666,0.74873,0.74904,109486
2015-03-31,0.74904,0.75107,0.7456,0.74615,122579
2015-04-01,0.74615,0.74909,0.73912,0.74481,141413
2015-04-02,0.74481,0.75171,0.74245,0.75048,126427
2015-04-03,0.75048,0.76303,0.7497,0.75868,81130
2015-04-06,0.75776,0.76224,0.75179,0.754,62576
2015-04-07,0.754,0.75602,0.74864,0.74917,123905
2015-04-08,0.74917,0.76076,0.74814,0.75499,133660
2015-04-09,0.75499,0.76074,0.75261,0.75615,113798
2015-04-10,0.75615,0.75981,0.75135,0.75182,96157
2015-04-13,0.75154,0.75377,0.74217,0.74529,118844
2015-04-14,0.74529,0.75529,0.7436,0.75162,139744
2015-04-15,0.75162,0.76176,0.7486,0.75848,149147
2015-04-16,0.75848,0.76982,0.75779,0.76638,177155
2015-04-17,0.76638,0.77405,0.76454,0.76725,157635
2015-04-20,0.76964,0.77239,0.76422,0.76553,126503
